"","Il","Yil","Adana-1","Adiyaman-2","Afyonkarahisar-3","Agri-4","Aksaray-68","Amasya-5","Ankara-6","Antalya-7","Ardahan-75","Artvin-8","Aydin-9","Balikesir-10","Bartin-74","Batman-72","Bayburt-69","Bilecik-11","Bingöl-12","Bitlis-13","Bolu-14","Burdur-15","Bursa-16","Çanakkale-17","Çankiri-18","Çorum-19","Denizli-20","Diyarbakir-21","Düzce-81","Edirne-22","Elazig-23","Erzincan-24","Erzurum-25","Eskisehir-26","Gaziantep-27","Giresun-28","Gümüshane-29","Hakkari-30","Hatay-31","Igdir-76","Isparta-32","Istanbul-34","Izmir-35","Kahramanmaras-46","Karabük-78","Karaman-70","Kars-36","Kastamonu-37","Kayseri-38","Kilis-79","Kirikkale-71","Kirklareli-39","Kirsehir-40","Kocaeli-41","Konya-42","Kütahya-43","Malatya-44","Manisa-45","Mardin-47","Mersin-33","Mugla-48","Mus-49","Nevsehir-50","Nigde-51","Ordu-52","Osmaniye-80","Rize-53","Sakarya-54","Samsun-55","Sanliurfa-63","Siirt-56","Sinop-57","Sirnak-73","Sivas-58","Tekirdag-59","Tokat-60","Trabzon-61","Tunceli-62","Usak-64","Van-65","Yalova-77","Yozgat-66","Zonguldak-67"
"488","Adiyaman-2",2014,0.723812044943523,1,0.390349763327977,0.676858646843168,0.494918046286976,0.571657089963668,0.476694329049007,0.646888826128732,0.688928293753874,0.533790333753804,0.382444164277872,0.644317180071361,0.594993965341764,0.699607093998574,0.689664458663988,0.501407574451013,0.726167456172415,0.716828625097074,0.540432525567302,0.17404249183089,0.592993908198367,0.657051211536694,0.508926077400525,0.446799486371948,0.275000622050345,0.758625416872408,0.595462877486274,0.639258263093222,0.773012175981104,0.712650971586869,0.649787455631096,0.434631382373602,0.719402903337629,0.674258728689035,0.648002222968287,0.518160335115804,0.831871656846115,0.572236439370505,0.359965652161593,0.148966362832926,0.546591501754191,0.809609984947006,0.608907558482298,0.27889863120918,0.639046892645278,0.679647336584801,0.468960388942731,0.671797061105467,0.170858926243401,0.643033450127906,0.272956196091013,0.669745270274995,0.50580792234248,0.399502739586034,0.785663322288196,0.215723134780389,0.772708030200664,0.689247021751301,0.635041351965379,0.725139385070864,0.545504592725235,0.523556757345165,0.661261293359185,0.55890927170804,0.66378839015871,0.638417099276689,0.595629382905432,0.862215161239704,0.709616020754496,0.67279253854982,0.766712884374591,0.715953289972816,0.665176102778291,0.6913544584803,0.628269020295393,0.695223606939828,0.226976279493763,0.657606584376867,0.676470239030681,0.373014710304294,0.619234929578381
"489","Afyonkarahisar-3",2014,0.403110749647116,0.390349763327977,1,0.621478463289057,0.682994132355163,0.506119396971733,0.506194036925893,0.782813900404449,0.553660342795054,0.529021101293139,0.833419469465404,0.652781444556686,0.522034536124531,0.451662260385256,0.474826603815231,0.604403117609381,0.418091891310279,0.522234774901403,0.555894832283804,0.6294127125143,0.578822662085408,0.565251385825035,0.562094864147916,0.586140659683048,0.786164055281565,0.568394548328169,0.49776436319604,0.461578845694082,0.401578107551223,0.51373825003773,0.638099934187181,0.792516317351698,0.268104689550164,0.46371359806897,0.541240980118744,0.422816420094793,0.524888922534486,0.482130285713217,0.771579702789441,0.293712262736772,0.746514980007153,0.33222818690693,0.565140470402832,0.498515960667522,0.62450204931565,0.501612617383771,0.408349132093716,0.156964021356357,0.444504225837368,0.463977735856466,0.470700535428225,0.486956770360959,0.762530725967447,0.795154542332082,0.43533576382618,0.673802223668984,0.57807255122554,0.460702868016603,0.772585757096174,0.561305365730592,0.523315392190572,0.40391503568974,0.471343737074038,0.217537685943649,0.484833965958422,0.500444545803576,0.479018331887019,0.49884472395288,0.455779606528284,0.473183096049147,0.534590981063179,0.550064915029575,0.441160461188838,0.478193636745953,0.486476870933518,0.516020346202528,0.810932422530311,0.547675216784884,0.511456225504463,0.507616061047423,0.553065893112967
"490","Agri-4",2014,0.540580152561968,0.676858646843168,0.621478463289057,1,0.66204836508486,0.821458890822543,0.636181077425197,0.76639260599003,0.957954837167929,0.844575193303144,0.681941190164585,0.943423954438557,0.851211795499508,0.8331168508692,0.920540944442398,0.784012707603539,0.774730083390627,0.933511953818086,0.803759244917812,0.194793858071616,0.904031484311587,0.927759549558089,0.771877636781969,0.718703546541385,0.48250243960356,0.84760910382924,0.860545453651129,0.871729531132408,0.683723923808956,0.937506158444719,0.957724521775404,0.70379008111399,0.373766356927728,0.906657941759079,0.920162387058483,0.774173726707706,0.677544164113325,0.937715523415748,0.449132157668993,0.596630147987243,0.799522829388578,0.491627665666823,0.88348608875767,0.275616738701625,0.955145625137749,0.916651530495019,0.541368905154103,0.269416033834394,0.371231892760845,0.871588784079799,0.432129718996855,0.922648432988593,0.67699532883152,0.693648049373323,0.747368593261177,0.461497886303017,0.863169578450941,0.562657390411574,0.919294962064073,0.926748154471505,0.723094236533853,0.524835670253345,0.902310956583129,0.269967719092537,0.921879697384361,0.904710480545662,0.861272730802901,0.662004267889329,0.84010506682731,0.905089910898362,0.823470373140906,0.933711223885301,0.896276602369311,0.920058917229387,0.898249705899624,0.8258101750183,0.44621892051612,0.86390431269117,0.933751808017523,0.59294943742751,0.894596265882784
"491","Aksaray-68",2014,0.581837368272441,0.494918046286976,0.682994132355163,0.66204836508486,1,0.621633765095312,0.628149320229843,0.814922911176313,0.632991437846334,0.569088997624387,0.558741156425243,0.633375592151814,0.627904250865874,0.539181085725292,0.561686742220125,0.494063304884546,0.536465680149442,0.612062281013153,0.691404514110383,0.302047729826756,0.576329567682973,0.584583413900574,0.732090063920526,0.729426758800289,0.387938277006504,0.637632699871839,0.571657022601144,0.535508818883051,0.516225511811081,0.613157530586209,0.653596165339194,0.722601312671921,0.370250779783447,0.551322014632134,0.629084772658442,0.510625385627463,0.637007331503695,0.548430005243807,0.569776655931799,0.285249216902532,0.65147647326403,0.483476160090175,0.676976788601311,0.749266708261619,0.69058843474716,0.622675453384723,0.645679946508185,0.231330291880926,0.604622909706832,0.546796324175043,0.704853870961267,0.565871411377894,0.887054995216249,0.519406881298733,0.557189220703839,0.290443289063068,0.615700111037557,0.659790327302908,0.70321310600633,0.600873227192302,0.785026742540818,0.67608227421079,0.567976514133975,0.378285848958177,0.574897245035493,0.571450684004672,0.576607219931571,0.610445073169794,0.579761191613751,0.573095105812953,0.672258277861503,0.678713954089804,0.528597652269508,0.579458764830099,0.583404017787989,0.589138539650328,0.349686845125633,0.61130935682843,0.5714718171942,0.735013323870519,0.62503697061386
"492","Amasya-5",2014,0.433244877561863,0.571657089963668,0.506119396971733,0.821458890822543,0.621633765095312,1,0.697718152265291,0.663931847993502,0.845870903528552,0.776759260161632,0.552820076623116,0.827088105090684,0.805166980690222,0.714126001247343,0.82591248251861,0.662232084686618,0.659768185289498,0.764578826220765,0.782191857463952,0.147233863631124,0.812959888889695,0.826225598610445,0.776104818817228,0.800835376308509,0.341271338652606,0.714309267191213,0.789455029083886,0.778030267301829,0.575326355149613,0.845185955321051,0.833787005889536,0.657686838923668,0.293557734453686,0.844314224013869,0.84809793480322,0.570072515636662,0.564444307819013,0.723917397570904,0.379515255191722,0.569869780966708,0.705991511451662,0.391111826639494,0.840232764386399,0.233720103250284,0.813985532542754,0.876937883628478,0.542637913361431,0.211572483936551,0.430854392539867,0.785526014889105,0.460237110544502,0.834160591241267,0.609054713294597,0.551864728128626,0.640874147262187,0.304957098798285,0.727199093409171,0.447350476070069,0.807386104532395,0.755350623012258,0.65308550361286,0.443021436105943,0.898465089161334,0.18918967917936,0.854940931308733,0.812364742470681,0.910819290650689,0.549530742010663,0.707640047387657,0.889254489941869,0.702499572286331,0.877472703034577,0.837911283843145,0.871015730517947,0.865185099259295,0.717580225938002,0.313744857850251,0.732423468719019,0.829673319898323,0.621954946442367,0.826180919775251
"493","Ankara-6",2014,0.382219274063345,0.476694329049007,0.506194036925893,0.636181077425197,0.628149320229843,0.697718152265291,1,0.580713095765729,0.632819509632863,0.556517359807159,0.488584712872,0.635307591294574,0.58251482846071,0.554196751858981,0.624150590571847,0.531426148146194,0.50369591474142,0.58544251902655,0.5900655870475,0.212875105356487,0.590291998507231,0.621325916846275,0.693288087686396,0.785611410079712,0.317732931622311,0.549020241070863,0.574861355396859,0.570629897113391,0.439524438934777,0.630921062196855,0.641732373053378,0.539387705193157,0.245093059789581,0.624774416731031,0.611141730671441,0.441873664508534,0.483010309214598,0.548689092097518,0.391751774391116,0.236163089825586,0.517554947177015,0.353941025958661,0.645852872308858,0.37070502044208,0.61918587090499,0.650719007255044,0.546311856337695,0.188081709151337,0.87096082303818,0.572507596183025,0.652870320897705,0.623136138972131,0.553746993671225,0.489221351369755,0.480537622641533,0.340883643322022,0.600492688105812,0.385987684181667,0.641080664469246,0.599661874021076,0.593438445312663,0.425633071807147,0.626277985982562,0.205925360200115,0.617748951336852,0.596608364310852,0.616410558193191,0.481399433035935,0.535601367125307,0.636182402498954,0.542522204165212,0.664069191188246,0.60669863990146,0.638978529392026,0.602742050381321,0.540493931340776,0.311558350732741,0.542034893891241,0.622834209268964,0.680697182808102,0.600342254098249
"494","Antalya-7",2014,0.674946971928495,0.646888826128732,0.782813900404449,0.76639260599003,0.814922911176313,0.663931847993502,0.580713095765729,1,0.718979001607836,0.617250160761171,0.680517292004507,0.729535661838695,0.68025501867648,0.670901592079835,0.653049642247468,0.57996063002879,0.658323849319034,0.737106663574141,0.702129252951596,0.683627778533248,0.657096306156889,0.683354697484194,0.730398698408959,0.706337621593769,0.605070213764401,0.753740738946626,0.629130375989101,0.618212181689807,0.613105216761475,0.698216643262499,0.7253063054298,0.742501379730516,0.51136847260548,0.640411891706781,0.69006630062152,0.653083361535963,0.749661036287112,0.619782007937428,0.907769869902964,0.293118152893777,0.742238976654011,0.578636867480861,0.714872242687139,0.55092338655559,0.74714944060136,0.695249247345634,0.569665624480646,0.360557300158221,0.51263010513671,0.625455618673914,0.576494069783777,0.657604361007723,0.83753000645391,0.618627807775436,0.651304875725063,0.416950064006161,0.766886608025227,0.719089479343734,0.815413917259605,0.731972686150436,0.701929391066647,0.619408254466892,0.650348437793053,0.456548166573226,0.65957893540994,0.645083883078122,0.627139432179241,0.724817800844363,0.70176590256593,0.658079215369632,0.796800061680898,0.743030770537351,0.624846204620133,0.672468867795451,0.64421743831517,0.71191782520191,0.482937686833646,0.690235428632141,0.666620863126654,0.646688489413115,0.676164701152492
"495","Ardahan-75",2014,0.516138670313332,0.688928293753874,0.553660342795054,0.957954837167929,0.632991437846334,0.845870903528552,0.632819509632863,0.718979001607836,1,0.879448313284396,0.602629364782897,0.953303014359829,0.886333815150245,0.846367005359468,0.968356027622363,0.796602908052588,0.785332119110014,0.897131695739299,0.831638561805226,0.157921884217741,0.886534979643438,0.947724357369491,0.781437172164888,0.709248662654107,0.403280431797442,0.831296268949011,0.912977798123264,0.911477502153349,0.683151871628795,0.964722012549534,0.971527733344461,0.67618901892644,0.362973427157838,0.959926340681627,0.954540518436631,0.651459343319052,0.665117146388417,0.865482574775898,0.409972752817012,0.603190217624215,0.773428212174933,0.47699175511762,0.919903321680302,0.230666853611182,0.942088117079079,0.960423095134731,0.536947512529357,0.277768243478049,0.338884186122458,0.909869951655865,0.397378272219244,0.966433658850858,0.634208105497963,0.652676856442788,0.752867512636471,0.361196806212254,0.853052511754272,0.517256969460445,0.894339578400398,0.907981802725127,0.692465650253712,0.494510031358728,0.947456289398664,0.257017577689746,0.961136443495323,0.961849126900315,0.903300101675715,0.645722723179727,0.830479663326308,0.952065474596969,0.790511409885544,0.956836606869064,0.936487958034487,0.958579761707361,0.9409390349501,0.82779662828144,0.369626443224787,0.846107358804686,0.976813189790477,0.558488038168605,0.940148016371619
"496","Artvin-8",2014,0.420456025199829,0.533790333753804,0.529021101293139,0.844575193303144,0.569088997624387,0.776759260161632,0.556517359807159,0.617250160761171,0.879448313284396,1,0.548244136760144,0.861750013643531,0.770118942081049,0.673268617963384,0.816278867281975,0.818359693074228,0.652387223409952,0.75486516855492,0.756505530988739,0.160927567576264,0.858035495173355,0.822004378120314,0.71773378329856,0.688723160550819,0.357041621581466,0.693655818902056,0.809869720127168,0.746519768877969,0.566586982116579,0.814546099580912,0.90556292941602,0.694775268311777,0.274420541624808,0.824466148783272,0.875308739652939,0.540206953939355,0.550112697341037,0.722502334197834,0.378093324802071,0.526316509381746,0.693775131526792,0.378455168978841,0.828713877464047,0.198330560888482,0.836336126314232,0.805833953491384,0.45586662505228,0.201851634965952,0.392390026498992,0.744548087904813,0.412192945360198,0.827141452525666,0.600065031861327,0.722940588677136,0.600542454618557,0.325154614913924,0.698691195382082,0.423244071856324,0.781182717926115,0.810112308725127,0.5994424700779,0.422197494301331,0.818260468772345,0.189171297895582,0.861549266241702,0.834022620983251,0.838997867850933,0.542436476765681,0.679532558683894,0.80080783774958,0.661394699746862,0.802749955564415,0.767178468340127,0.787979713624927,0.884368807315421,0.683727158565199,0.329823408974805,0.719780717844252,0.876775005537829,0.563523380722437,0.842231006651974
"497","Aydin-9",2014,0.373278784298192,0.382444164277872,0.833419469465404,0.681941190164585,0.558741156425243,0.552820076623116,0.488584712872,0.680517292004507,0.602629364782897,0.548244136760144,1,0.716377855516623,0.571550266433345,0.4904219203067,0.499589896304084,0.484183074688056,0.464244943515264,0.573678891558862,0.594750754642305,0.352825360144718,0.613923978119369,0.61251373084406,0.61997190109473,0.649965115776782,0.789997804413199,0.625252733008213,0.519443390343083,0.501654032309301,0.448827253816024,0.557796404165946,0.710653875229949,0.711917551466905,0.238198151238371,0.486486872773345,0.577133235382462,0.458323517575801,0.488488573564563,0.546904058438932,0.523319858817395,0.377078058567881,0.898606396950052,0.306434646479173,0.596353174483711,0.257965117819875,0.68414510874676,0.537689514113947,0.4159491422153,0.141953449149277,0.499438177637126,0.498344807856698,0.502673849051784,0.526390206429266,0.69987906669803,0.743732720550399,0.47315998025495,0.852662484105091,0.644992170621544,0.430401537784464,0.842145382329448,0.616408721995444,0.538149401804582,0.36423537134212,0.509266461818715,0.172923810673359,0.532163016624757,0.514509385499375,0.516787661847661,0.479467371833083,0.493284543282237,0.507419212762559,0.573977554151017,0.591151599787553,0.481296894777109,0.514197336989344,0.531096667645728,0.58683513550744,0.784352510083396,0.585475127340934,0.530169728404653,0.555173509681212,0.577158211103451
"498","Balikesir-10",2014,0.49170931517598,0.644317180071361,0.652781444556686,0.943423954438557,0.633375592151814,0.827088105090684,0.635307591294574,0.729535661838695,0.953303014359829,0.861750013643531,0.716377855516623,1,0.876764773783193,0.817400110928473,0.924521876948636,0.832971668421724,0.745967764137012,0.881171072658036,0.818040020489636,0.192491591132274,0.90749726852379,0.976066818186911,0.776072729189277,0.723057692561157,0.506175018197086,0.826805800105952,0.878833451285089,0.898469793429094,0.65504785539777,0.929364258496312,0.961523026994898,0.735832112521978,0.326680476539002,0.916431208798973,0.913261069050521,0.635632969898916,0.633568863731308,0.807521809382974,0.448325734406228,0.475302262397664,0.846169301795569,0.43798930242035,0.908222390164903,0.22943799656124,0.901849679358936,0.930691903936324,0.521462518119152,0.239900596496431,0.363872728023312,0.892486581105012,0.417148339786054,0.926952930321919,0.667386805249841,0.793498330981882,0.71873791184555,0.513838567128869,0.855322263984542,0.488084473163141,0.92914139396258,0.907181805729812,0.684951867511974,0.466552635362556,0.909471279564782,0.210631125913718,0.916874807595655,0.912478079782538,0.873142482556295,0.621671474137168,0.808319267177449,0.916085998852658,0.766662530450468,0.934607784756535,0.903502244539445,0.924660741180209,0.898859339268379,0.816166478677365,0.531235374949384,0.836198723360463,0.948723110783387,0.570554160470171,0.930051597643664
"499","Bartin-74",2014,0.455293545130982,0.594993965341764,0.522034536124531,0.851211795499508,0.627904250865874,0.805166980690222,0.58251482846071,0.68025501867648,0.886333815150245,0.770118942081049,0.571550266433345,0.876764773783193,1,0.755526098244695,0.867080309666489,0.710859968381337,0.688292113758672,0.803059309556942,0.907543997011829,0.151337800307817,0.807185351837906,0.863911924171089,0.837234109279627,0.756291569282343,0.353061728010505,0.750646775232876,0.920206784807552,0.832741767567557,0.598837246048845,0.87151941998867,0.856169855382781,0.667272798934933,0.302523487737516,0.864088114842058,0.867845016697854,0.60181718450124,0.592158142361554,0.748726968061491,0.391015840014901,0.382955011283524,0.73342857554122,0.404908730198152,0.974389387038742,0.209367108754764,0.838696997484691,0.921105361301485,0.507587287046585,0.222710798826708,0.448363151035626,0.833855878240253,0.470019912536547,0.887329760270622,0.632892101066152,0.577984318057503,0.670918908522396,0.302432392368943,0.757819316914602,0.468057325699267,0.848550172044129,0.794275840504709,0.666493576482247,0.444951223336162,0.869401999266534,0.193524464313068,0.86636852108102,0.886522320171795,0.829792480860722,0.570351325162263,0.74529586259639,0.881629985281477,0.724566316996668,0.895315395774562,0.85029963188687,0.875858042155982,0.859094796774846,0.754156979034889,0.32339072843205,0.773129952587605,0.884395613211776,0.612516264169689,0.979926209524256
"500","Batman-72",2014,0.572849775418809,0.699607093998574,0.451662260385256,0.8331168508692,0.539181085725292,0.714126001247343,0.554196751858981,0.670901592079835,0.846367005359468,0.673268617963384,0.4904219203067,0.817400110928473,0.755526098244695,1,0.852736033543828,0.657077703400738,0.861733382813436,0.895472951472226,0.67311344265884,0.163752790690116,0.760806970446535,0.82837651469501,0.631170254379746,0.55242662438009,0.341555076728824,0.898060438807175,0.759071110533132,0.804927957305683,0.764696732553903,0.854283274648632,0.795012683036724,0.524906501867308,0.397303231140153,0.843150350918464,0.795052205435843,0.615731946277765,0.665088897380548,0.726215204238994,0.384501607074826,0.235829437048192,0.692888347427568,0.478094541004839,0.763746545650024,0.232123131894011,0.772926549703194,0.849257916559564,0.453127745225408,0.304311896819568,0.203864065561432,0.804106079070186,0.277476070388916,0.839381920232624,0.53221043390477,0.507806430648707,0.720925054751689,0.299530990505726,0.909455976484215,0.5614986676451,0.774819939053708,0.899359765375423,0.59051436367697,0.455907083042705,0.833624363850937,0.2559657779495,0.831791281020839,0.807454487798047,0.75774458884895,0.700122876491258,0.94912256514935,0.845934196062986,0.847810974886363,0.850128558046791,0.837762997077102,0.860017073174497,0.789566776686807,0.831151740111467,0.305169016565054,0.797046634329129,0.851890857770441,0.415382188919863,0.786230660271034
"501","Bayburt-69",2014,0.487357671768254,0.689664458663988,0.474826603815231,0.920540944442398,0.561686742220125,0.82591248251861,0.624150590571847,0.653049642247468,0.968356027622363,0.816278867281975,0.499589896304084,0.924521876948636,0.867080309666489,0.852736033543828,1,0.768165563809055,0.757008434101919,0.885128037344695,0.762814713068362,0.144877913608334,0.857518879248984,0.949700065918696,0.691013401532743,0.603297828683533,0.354001486818659,0.796216027107652,0.903153872434645,0.932319166128983,0.650176578593737,0.978127212139212,0.921197683197169,0.566120691261664,0.339490992142225,0.993389909860402,0.945385670791772,0.614570536262665,0.629110811543294,0.821797146010679,0.37490011126331,0.527943470366067,0.713183325119802,0.454434036639565,0.887124693657078,0.205031062013839,0.873079536556583,0.978088252960418,0.49093772415619,0.267014398178144,0.179986503375942,0.931414493325281,0.265266258120838,0.97923215035559,0.53394538992086,0.574133656367208,0.736249811854534,0.284349712666874,0.832318928689299,0.447777939530772,0.841153889929945,0.881200977539817,0.647123886056379,0.449415059458014,0.974752819884751,0.222255396492543,0.979666395625924,0.963506014391764,0.905134983854527,0.601347735633248,0.833715612754314,0.981416904427902,0.744086301831548,0.957663446016005,0.97114554890053,0.989002855020359,0.943657938503901,0.793528652112312,0.312391969942371,0.825289668776506,0.981202984068096,0.436301008316177,0.925701781264867
"502","Bilecik-11",2014,0.369512753945277,0.501407574451013,0.604403117609381,0.784012707603539,0.494063304884546,0.662232084686618,0.531426148146194,0.57996063002879,0.796602908052588,0.818359693074228,0.484183074688056,0.832971668421724,0.710859968381337,0.657077703400738,0.768165563809055,1,0.606481762966367,0.721921893632671,0.677976714656399,0.148923741193334,0.827744791486841,0.805731616006275,0.588761845666705,0.53752342173492,0.367858636331246,0.63490724431065,0.785825044505795,0.730061280142524,0.512052094609991,0.746485731184959,0.796334993497362,0.746689663087409,0.242787161810036,0.767478054315073,0.75126597402234,0.524593354800566,0.4941004796262,0.655377290018133,0.356742469855051,0.304232394026979,0.669290355685751,0.328883661260335,0.763688660317868,0.187771721138814,0.731580383908242,0.753516909362327,0.381338301864353,0.174049271059595,0.235945505923781,0.726835285352296,0.275146583677286,0.796110071202021,0.520932246125956,0.824852962489139,0.562536457366679,0.329027298571403,0.665356798365098,0.369330914080311,0.713943752056783,0.770552768078474,0.509164144063701,0.372860209469429,0.741475567777331,0.153516479001021,0.745263856423712,0.8012299063479,0.719013562082416,0.491614562900284,0.652416604916689,0.744948574117131,0.593055048354901,0.739068539403322,0.734558345339941,0.747982295804716,0.748171853689536,0.630516960100549,0.413577756428089,0.667159835998886,0.838293613683156,0.419230371175718,0.795422750271325
"503","Bingöl-12",2014,0.579737037884022,0.726167456172415,0.418091891310279,0.774730083390627,0.536465680149442,0.659768185289498,0.50369591474142,0.658323849319034,0.785332119110014,0.652387223409952,0.464244943515264,0.745967764137012,0.688292113758672,0.861733382813436,0.757008434101919,0.606481762966367,1,0.822667373554472,0.641708246844593,0.125867234735439,0.710089041426375,0.743782744987694,0.622960851042932,0.560338649332542,0.296635390796365,0.874786150465824,0.682113206935248,0.703503930699863,0.909711570676498,0.788991576268379,0.748371564475452,0.532553726365078,0.4351511225114,0.743707968090437,0.732978448873197,0.571555009789373,0.669913470651854,0.666025680767929,0.339812409065166,0.284566125169304,0.648058027870536,0.536569628384486,0.702836275012654,0.231056200577002,0.742406882534086,0.755707067486506,0.468262358244936,0.312704368201213,0.277654058613972,0.70500787291167,0.341312380461557,0.747030346857039,0.539303470993266,0.4895613519709,0.888255060850157,0.271991242843458,0.828223353408863,0.601045522190138,0.713009187525325,0.852496016704091,0.587433927088382,0.498437534655725,0.736562233276035,0.331603664731004,0.745015544094424,0.72533192958681,0.687142624241412,0.692067819732971,0.778941985094518,0.744676793553968,0.771271418981353,0.781872876815674,0.735103154105927,0.758623426775914,0.715401694522814,0.958653672230093,0.260835101584992,0.720043065685496,0.765808035087647,0.46243816785986,0.712680715580311
"504","Bitlis-13",2014,0.61180592796059,0.716828625097074,0.522234774901403,0.933511953818086,0.612062281013153,0.764578826220765,0.58544251902655,0.737106663574141,0.897131695739299,0.75486516855492,0.573678891558862,0.881171072658036,0.803059309556942,0.895472951472226,0.885128037344695,0.721921893632671,0.822667373554472,1,0.747701528828259,0.174497045046399,0.862314545086544,0.884261118278814,0.714370368076622,0.644322570666864,0.406839395947504,0.878692527021429,0.809393091838875,0.836770504625489,0.727655511678152,0.895852418683463,0.876771945092107,0.617092667402851,0.411659712368236,0.873054877457591,0.853146839381907,0.783691082808708,0.716182411653876,0.80752853351023,0.411434250542362,0.452668701313631,0.751258813067748,0.517110553964015,0.826747222800811,0.297926712495764,0.845102839627405,0.88644908663572,0.513907528161149,0.302214997498183,0.29947699423568,0.835241061188236,0.369333550564497,0.886893258355957,0.628375023005524,0.597785269140009,0.762651931922889,0.360517943716309,0.890014140249709,0.588200437155312,0.849147630380047,0.969217841698586,0.66371551167414,0.535442391211379,0.864858620840054,0.2979211832947,0.871182814628776,0.857652126952111,0.801560526266203,0.704972493374889,0.907011543861631,0.875533532635371,0.867744494284202,0.898103751596845,0.873335357132278,0.893744117331794,0.840593410234169,0.840087953089402,0.359386222209878,0.870271657684535,0.89870685369541,0.514837276154114,0.841239136053612
"505","Bolu-14",2014,0.461504844801799,0.540432525567302,0.555894832283804,0.803759244917812,0.691404514110383,0.782191857463952,0.5900655870475,0.702129252951596,0.831638561805226,0.756505530988739,0.594750754642305,0.818040020489636,0.907543997011829,0.67311344265884,0.762814713068362,0.677976714656399,0.641708246844593,0.747701528828259,1,0.165192723748529,0.74974948655922,0.770467867846691,0.930854952364017,0.872977467435781,0.339186621754908,0.724383351475848,0.892074087058718,0.720062720565037,0.577025779516492,0.789651901507483,0.814372058871364,0.742771870226804,0.300115117851765,0.759008747381373,0.823536634886752,0.592615149792429,0.587686675012971,0.707008980194453,0.413565607696528,0.427793861414418,0.743545690776509,0.397748363633122,0.928332365786723,0.234543440369517,0.830869203364571,0.835385046749694,0.547262924692633,0.207135366667473,0.670943722070443,0.726619038523943,0.651230462294462,0.804614631179595,0.729539756868432,0.566678548008198,0.624684988983457,0.264111490346289,0.694489002794747,0.518343914635215,0.839868648585256,0.729647419709543,0.697394576517792,0.476392603438128,0.770739316992459,0.219265069546009,0.774565231119277,0.844213178921184,0.766193426017015,0.567793679986065,0.682950395721978,0.779772917193028,0.722161097023011,0.840567575967656,0.730245051059085,0.77456067072237,0.791058658885941,0.71491691650653,0.308087875259062,0.738265462740938,0.792116043113939,0.765688692321182,0.901764129502466
"506","Burdur-15",2014,0.228970090012126,0.17404249183089,0.6294127125143,0.194793858071616,0.302047729826756,0.147233863631124,0.212875105356487,0.683627778533248,0.157921884217741,0.160927567576264,0.352825360144718,0.192491591132274,0.151337800307817,0.163752790690116,0.144877913608334,0.148923741193334,0.125867234735439,0.174497045046399,0.165192723748529,1,0.176031722975093,0.178219449713157,0.159522710683786,0.193262366454303,0.513563376668033,0.22468225256521,0.134137165770362,0.134114519486492,0.130537324678943,0.16624689946893,0.204975771586988,0.332272075548012,0.140850084647498,0.139122302810958,0.181749484770819,0.158812500544631,0.338402005291799,0.15767318088683,0.925872814629756,0.110030190180276,0.311255491388612,0.20542709780143,0.169469389721455,0.314810998377797,0.196854110392755,0.147145545802594,0.183133343031332,0.0772521059826115,0.137480425489429,0.139893615268637,0.169886292510959,0.141721961588463,0.506388261884362,0.325922573485295,0.139124314552815,0.257478692279519,0.206966869947418,0.239525486470719,0.352285312967515,0.182236999402822,0.216291260549774,0.17393554185216,0.143525518250725,0.156939391964276,0.140844563947124,0.143646748866824,0.14041534844604,0.276928731330056,0.142531167808686,0.141697762371872,0.207505761600759,0.189821603375468,0.12626929528858,0.145006796331066,0.140348343538779,0.168844331243447,0.481574710844735,0.245209973430845,0.153421459463419,0.167796496010327,0.17332952602209
"507","Bursa-16",2014,0.440310175335171,0.592993908198367,0.578822662085408,0.904031484311587,0.576329567682973,0.812959888889695,0.590291998507231,0.657096306156889,0.886534979643438,0.858035495173355,0.613923978119369,0.90749726852379,0.807185351837906,0.760806970446535,0.857518879248984,0.827744791486841,0.710089041426375,0.862314545086544,0.74974948655922,0.176031722975093,1,0.901301966376842,0.703203728897883,0.656555545137909,0.437723582030568,0.749939706635054,0.825132557206853,0.811039534825312,0.604357180650211,0.874109195557032,0.902037341811632,0.713111765316991,0.298347325269054,0.8490082962343,0.850135532802959,0.646789075637545,0.586162472579386,0.816975670909308,0.407479537923469,0.531747305372577,0.78519246594813,0.389470586257821,0.823380657784968,0.22427262417019,0.882978168344956,0.857226195437058,0.482192823778282,0.220888178764969,0.317593139703927,0.81305439898499,0.363905741778478,0.883575271904324,0.595645296567866,0.739401686459383,0.655995641378409,0.476252073179427,0.773383885657758,0.457370222170854,0.829529407931315,0.85491846902655,0.615597661856527,0.424928181745383,0.862103172609339,0.197975112719848,0.875573410198515,0.857210217507169,0.801388997976241,0.570390680718294,0.743434940913612,0.855500784638689,0.726628438224249,0.852983244458473,0.848001117510238,0.852729857952806,0.86878973884733,0.738695709531546,0.460141818907032,0.768649073374681,0.896665887021697,0.499970904849687,0.835443087725499
